2026-07-07T15:04:20 carbon_intensity: 2022-01-01T00:00:00Z -> 2022-01-04T00:00:00Z, rows=72
2026-07-07T17:13:44 carbon_free_percentage: 2025-05-15T00:00:00Z -> 2025-05-18T00:00:00Z, rows=72
2026-07-07T17:13:50 carbon_free_percentage: 2025-05-18T00:00:00Z -> 2025-05-21T00:00:00Z, rows=72
2026-07-07T17:13:57 carbon_free_percentage: 2025-05-21T00:00:00Z -> 2025-05-24T00:00:00Z, rows=72
2026-07-07T17:14:02 carbon_free_percentage: 2025-05-24T00:00:00Z -> 2025-05-27T00:00:00Z, rows=72
2026-07-07T17:14:07 carbon_free_percentage: 2025-05-27T00:00:00Z -> 2025-05-30T00:00:00Z, rows=72
2026-07-07T17:14:14 carbon_free_percentage: 2025-05-30T00:00:00Z -> 2025-06-02T00:00:00Z, rows=72
2026-07-07T17:14:20 carbon_free_percentage: 2025-06-02T00:00:00Z -> 2025-06-05T00:00:00Z, rows=72
2026-07-07T17:14:26 carbon_free_percentage: 2025-06-05T00:00:00Z -> 2025-06-08T00:00:00Z, rows=72
2026-07-07T17:14:32 carbon_free_percentage: 2025-06-08T00:00:00Z -> 2025-06-11T00:00:00Z, rows=72
2026-07-07T17:14:38 carbon_free_percentage: 2025-06-11T00:00:00Z -> 2025-06-14T00:00:00Z, rows=72
2026-07-07T17:14:43 carbon_free_percentage: 2025-06-14T00:00:00Z -> 2025-06-17T00:00:00Z, rows=72
2026-07-07T17:14:50 carbon_free_percentage: 2025-06-17T00:00:00Z -> 2025-06-20T00:00:00Z, rows=72
2026-07-07T17:14:56 carbon_free_percentage: 2025-06-20T00:00:00Z -> 2025-06-23T00:00:00Z, rows=72
2026-07-07T17:15:07 carbon_free_percentage: 2025-06-23T00:00:00Z -> 2025-06-26T00:00:00Z, rows=72
2026-07-07T17:15:12 carbon_free_percentage: 2025-06-26T00:00:00Z -> 2025-06-29T00:00:00Z, rows=72
2026-07-07T17:15:19 carbon_free_percentage: 2025-06-29T00:00:00Z -> 2025-07-02T00:00:00Z, rows=72
2026-07-07T17:15:23 carbon_free_percentage: 2025-07-02T00:00:00Z -> 2025-07-05T00:00:00Z, rows=72
2026-07-07T17:15:28 carbon_free_percentage: 2025-07-05T00:00:00Z -> 2025-07-08T00:00:00Z, rows=72
2026-07-07T17:15:34 carbon_free_percentage: 2025-07-08T00:00:00Z -> 2025-07-11T00:00:00Z, rows=72
2026-07-07T17:15:39 carbon_free_percentage: 2025-07-11T00:00:00Z -> 2025-07-14T00:00:00Z, rows=72
2026-07-07T17:15:45 carbon_free_percentage: 2025-07-14T00:00:00Z -> 2025-07-17T00:00:00Z, rows=72
2026-07-07T17:15:50 carbon_free_percentage: 2025-07-17T00:00:00Z -> 2025-07-20T00:00:00Z, rows=72
2026-07-07T17:15:55 carbon_free_percentage: 2025-07-20T00:00:00Z -> 2025-07-23T00:00:00Z, rows=72
2026-07-07T17:16:01 carbon_free_percentage: 2025-07-23T00:00:00Z -> 2025-07-26T00:00:00Z, rows=72
2026-07-07T17:16:06 carbon_free_percentage: 2025-07-26T00:00:00Z -> 2025-07-29T00:00:00Z, rows=72
2026-07-07T17:16:11 carbon_free_percentage: 2025-07-29T00:00:00Z -> 2025-08-01T00:00:00Z, rows=72
2026-07-07T17:16:17 carbon_free_percentage: 2025-08-01T00:00:00Z -> 2025-08-04T00:00:00Z, rows=72
2026-07-07T17:16:23 carbon_free_percentage: 2025-08-04T00:00:00Z -> 2025-08-07T00:00:00Z, rows=72
2026-07-07T17:16:32 carbon_free_percentage: 2025-08-07T00:00:00Z -> 2025-08-10T00:00:00Z, rows=72
2026-07-07T17:16:37 carbon_free_percentage: 2025-08-10T00:00:00Z -> 2025-08-13T00:00:00Z, rows=72
2026-07-07T17:16:42 carbon_free_percentage: 2025-08-13T00:00:00Z -> 2025-08-16T00:00:00Z, rows=72
2026-07-07T17:16:48 carbon_free_percentage: 2025-08-16T00:00:00Z -> 2025-08-19T00:00:00Z, rows=72
2026-07-07T17:16:55 carbon_free_percentage: 2025-08-19T00:00:00Z -> 2025-08-22T00:00:00Z, rows=72
2026-07-07T17:17:00 carbon_free_percentage: 2025-08-22T00:00:00Z -> 2025-08-25T00:00:00Z, rows=72
2026-07-07T17:17:05 carbon_free_percentage: 2025-08-25T00:00:00Z -> 2025-08-28T00:00:00Z, rows=72
2026-07-07T17:17:12 carbon_free_percentage: 2025-08-28T00:00:00Z -> 2025-08-31T00:00:00Z, rows=72
2026-07-07T17:17:17 carbon_free_percentage: 2025-08-31T00:00:00Z -> 2025-09-03T00:00:00Z, rows=72
2026-07-07T17:17:24 carbon_free_percentage: 2025-09-03T00:00:00Z -> 2025-09-06T00:00:00Z, rows=72
2026-07-07T17:17:30 carbon_free_percentage: 2025-09-06T00:00:00Z -> 2025-09-09T00:00:00Z, rows=72
2026-07-07T17:17:37 carbon_free_percentage: 2025-09-09T00:00:00Z -> 2025-09-12T00:00:00Z, rows=72
2026-07-07T17:17:42 carbon_free_percentage: 2025-09-12T00:00:00Z -> 2025-09-15T00:00:00Z, rows=72
2026-07-07T17:17:48 carbon_free_percentage: 2025-09-15T00:00:00Z -> 2025-09-18T00:00:00Z, rows=72
2026-07-07T17:17:54 carbon_free_percentage: 2025-09-18T00:00:00Z -> 2025-09-21T00:00:00Z, rows=72
2026-07-07T17:18:00 carbon_free_percentage: 2025-09-21T00:00:00Z -> 2025-09-24T00:00:00Z, rows=72
2026-07-07T17:18:06 carbon_free_percentage: 2025-09-24T00:00:00Z -> 2025-09-27T00:00:00Z, rows=72
2026-07-07T17:18:11 carbon_free_percentage: 2025-09-27T00:00:00Z -> 2025-09-30T00:00:00Z, rows=72
2026-07-07T17:18:15 carbon_free_percentage: 2025-09-30T00:00:00Z -> 2025-10-03T00:00:00Z, rows=72
2026-07-07T17:18:19 carbon_free_percentage: 2025-10-03T00:00:00Z -> 2025-10-06T00:00:00Z, rows=72
2026-07-07T17:18:26 carbon_free_percentage: 2025-10-06T00:00:00Z -> 2025-10-09T00:00:00Z, rows=72
2026-07-07T17:18:35 carbon_free_percentage: 2025-10-09T00:00:00Z -> 2025-10-12T00:00:00Z, rows=72
2026-07-07T17:18:40 carbon_free_percentage: 2025-10-12T00:00:00Z -> 2025-10-15T00:00:00Z, rows=72
2026-07-07T17:18:45 carbon_free_percentage: 2025-10-15T00:00:00Z -> 2025-10-18T00:00:00Z, rows=72
2026-07-07T17:18:51 carbon_free_percentage: 2025-10-18T00:00:00Z -> 2025-10-21T00:00:00Z, rows=72
2026-07-07T17:18:55 carbon_free_percentage: 2025-10-21T00:00:00Z -> 2025-10-24T00:00:00Z, rows=72
2026-07-07T17:19:03 carbon_free_percentage: 2025-10-24T00:00:00Z -> 2025-10-27T00:00:00Z, rows=72
2026-07-07T17:19:08 carbon_free_percentage: 2025-10-27T00:00:00Z -> 2025-10-30T00:00:00Z, rows=72
2026-07-07T17:19:13 carbon_free_percentage: 2025-10-30T00:00:00Z -> 2025-11-02T00:00:00Z, rows=72
2026-07-07T17:19:19 carbon_free_percentage: 2025-11-02T00:00:00Z -> 2025-11-05T00:00:00Z, rows=72
2026-07-07T17:19:29 carbon_free_percentage: 2025-11-05T00:00:00Z -> 2025-11-08T00:00:00Z, rows=72
2026-07-07T17:19:34 carbon_free_percentage: 2025-11-08T00:00:00Z -> 2025-11-11T00:00:00Z, rows=72
2026-07-07T17:19:40 carbon_free_percentage: 2025-11-11T00:00:00Z -> 2025-11-14T00:00:00Z, rows=72
2026-07-07T17:19:45 carbon_free_percentage: 2025-11-14T00:00:00Z -> 2025-11-17T00:00:00Z, rows=72
2026-07-07T17:19:51 carbon_free_percentage: 2025-11-17T00:00:00Z -> 2025-11-20T00:00:00Z, rows=72
2026-07-07T17:19:57 carbon_free_percentage: 2025-11-20T00:00:00Z -> 2025-11-23T00:00:00Z, rows=72
2026-07-07T17:20:02 carbon_free_percentage: 2025-11-23T00:00:00Z -> 2025-11-26T00:00:00Z, rows=72
2026-07-07T17:20:08 carbon_free_percentage: 2025-11-26T00:00:00Z -> 2025-11-29T00:00:00Z, rows=72
2026-07-07T17:20:14 carbon_free_percentage: 2025-11-29T00:00:00Z -> 2025-12-02T00:00:00Z, rows=72
2026-07-07T17:20:19 carbon_free_percentage: 2025-12-02T00:00:00Z -> 2025-12-05T00:00:00Z, rows=72
2026-07-07T17:20:24 carbon_free_percentage: 2025-12-05T00:00:00Z -> 2025-12-08T00:00:00Z, rows=72
2026-07-07T17:20:30 carbon_free_percentage: 2025-12-08T00:00:00Z -> 2025-12-11T00:00:00Z, rows=72
2026-07-07T17:20:34 carbon_free_percentage: 2025-12-11T00:00:00Z -> 2025-12-14T00:00:00Z, rows=72
2026-07-07T17:20:43 carbon_free_percentage: 2025-12-14T00:00:00Z -> 2025-12-17T00:00:00Z, rows=72
2026-07-07T17:20:50 carbon_free_percentage: 2025-12-17T00:00:00Z -> 2025-12-20T00:00:00Z, rows=72
2026-07-07T17:20:56 carbon_free_percentage: 2025-12-20T00:00:00Z -> 2025-12-23T00:00:00Z, rows=72
2026-07-07T17:21:01 carbon_free_percentage: 2025-12-23T00:00:00Z -> 2025-12-26T00:00:00Z, rows=72
2026-07-07T17:21:07 carbon_free_percentage: 2025-12-26T00:00:00Z -> 2025-12-29T00:00:00Z, rows=72
2026-07-07T17:21:12 carbon_free_percentage: 2025-12-29T00:00:00Z -> 2026-01-01T00:00:00Z, rows=72
2026-07-07T17:21:19 total_load: 2022-01-01T00:00:00Z -> 2022-01-04T00:00:00Z, rows=72
2026-07-07T17:21:24 total_load: 2022-01-04T00:00:00Z -> 2022-01-07T00:00:00Z, rows=72
2026-07-07T17:21:28 total_load: 2022-01-07T00:00:00Z -> 2022-01-10T00:00:00Z, rows=72
2026-07-07T17:21:34 total_load: 2022-01-10T00:00:00Z -> 2022-01-13T00:00:00Z, rows=72
2026-07-07T17:21:39 total_load: 2022-01-13T00:00:00Z -> 2022-01-16T00:00:00Z, rows=72
2026-07-07T17:21:45 total_load: 2022-01-16T00:00:00Z -> 2022-01-19T00:00:00Z, rows=72
2026-07-07T17:21:50 total_load: 2022-01-19T00:00:00Z -> 2022-01-22T00:00:00Z, rows=72
2026-07-07T17:21:55 total_load: 2022-01-22T00:00:00Z -> 2022-01-25T00:00:00Z, rows=72
2026-07-07T17:22:00 total_load: 2022-01-25T00:00:00Z -> 2022-01-28T00:00:00Z, rows=72
2026-07-07T17:22:06 total_load: 2022-01-28T00:00:00Z -> 2022-01-31T00:00:00Z, rows=72
2026-07-07T17:22:11 total_load: 2022-01-31T00:00:00Z -> 2022-02-03T00:00:00Z, rows=72
2026-07-07T17:22:16 total_load: 2022-02-03T00:00:00Z -> 2022-02-06T00:00:00Z, rows=72
2026-07-07T17:22:20 total_load: 2022-02-06T00:00:00Z -> 2022-02-09T00:00:00Z, rows=72
2026-07-07T17:22:25 total_load: 2022-02-09T00:00:00Z -> 2022-02-12T00:00:00Z, rows=72
2026-07-07T17:22:30 total_load: 2022-02-12T00:00:00Z -> 2022-02-15T00:00:00Z, rows=72
2026-07-07T17:22:35 total_load: 2022-02-15T00:00:00Z -> 2022-02-18T00:00:00Z, rows=72
2026-07-07T17:22:41 total_load: 2022-02-18T00:00:00Z -> 2022-02-21T00:00:00Z, rows=72
2026-07-07T17:22:45 total_load: 2022-02-21T00:00:00Z -> 2022-02-24T00:00:00Z, rows=72
2026-07-07T17:22:50 total_load: 2022-02-24T00:00:00Z -> 2022-02-27T00:00:00Z, rows=72
2026-07-07T17:22:56 total_load: 2022-02-27T00:00:00Z -> 2022-03-02T00:00:00Z, rows=72
2026-07-07T17:23:01 total_load: 2022-03-02T00:00:00Z -> 2022-03-05T00:00:00Z, rows=72
2026-07-07T17:23:07 total_load: 2022-03-05T00:00:00Z -> 2022-03-08T00:00:00Z, rows=72
2026-07-07T17:23:15 total_load: 2022-03-08T00:00:00Z -> 2022-03-11T00:00:00Z, rows=72
2026-07-07T17:23:20 total_load: 2022-03-11T00:00:00Z -> 2022-03-14T00:00:00Z, rows=72
2026-07-07T17:23:26 total_load: 2022-03-14T00:00:00Z -> 2022-03-17T00:00:00Z, rows=72
2026-07-07T17:23:30 total_load: 2022-03-17T00:00:00Z -> 2022-03-20T00:00:00Z, rows=72
2026-07-07T17:23:35 total_load: 2022-03-20T00:00:00Z -> 2022-03-23T00:00:00Z, rows=72
2026-07-07T17:23:40 total_load: 2022-03-23T00:00:00Z -> 2022-03-26T00:00:00Z, rows=72
2026-07-07T17:23:45 total_load: 2022-03-26T00:00:00Z -> 2022-03-29T00:00:00Z, rows=72
2026-07-07T17:23:49 total_load: 2022-03-29T00:00:00Z -> 2022-04-01T00:00:00Z, rows=72
2026-07-07T17:23:54 total_load: 2022-04-01T00:00:00Z -> 2022-04-04T00:00:00Z, rows=72
2026-07-07T17:23:59 total_load: 2022-04-04T00:00:00Z -> 2022-04-07T00:00:00Z, rows=72
2026-07-07T17:24:04 total_load: 2022-04-07T00:00:00Z -> 2022-04-10T00:00:00Z, rows=72
2026-07-07T17:24:09 total_load: 2022-04-10T00:00:00Z -> 2022-04-13T00:00:00Z, rows=72
2026-07-07T17:24:17 total_load: 2022-04-13T00:00:00Z -> 2022-04-16T00:00:00Z, rows=72
2026-07-07T17:24:21 total_load: 2022-04-16T00:00:00Z -> 2022-04-19T00:00:00Z, rows=72
2026-07-07T17:24:26 total_load: 2022-04-19T00:00:00Z -> 2022-04-22T00:00:00Z, rows=72
2026-07-07T17:24:33 total_load: 2022-04-22T00:00:00Z -> 2022-04-25T00:00:00Z, rows=72
2026-07-07T17:24:38 total_load: 2022-04-25T00:00:00Z -> 2022-04-28T00:00:00Z, rows=72
2026-07-07T17:24:43 total_load: 2022-04-28T00:00:00Z -> 2022-05-01T00:00:00Z, rows=72
2026-07-07T17:24:48 total_load: 2022-05-01T00:00:00Z -> 2022-05-04T00:00:00Z, rows=72
2026-07-07T17:24:53 total_load: 2022-05-04T00:00:00Z -> 2022-05-07T00:00:00Z, rows=72
2026-07-07T17:24:59 total_load: 2022-05-07T00:00:00Z -> 2022-05-10T00:00:00Z, rows=72
2026-07-07T17:25:05 total_load: 2022-05-10T00:00:00Z -> 2022-05-13T00:00:00Z, rows=72
2026-07-07T17:25:12 total_load: 2022-05-13T00:00:00Z -> 2022-05-16T00:00:00Z, rows=72
2026-07-07T17:25:16 total_load: 2022-05-16T00:00:00Z -> 2022-05-19T00:00:00Z, rows=72
2026-07-07T17:25:22 total_load: 2022-05-19T00:00:00Z -> 2022-05-22T00:00:00Z, rows=72
2026-07-07T17:25:27 total_load: 2022-05-22T00:00:00Z -> 2022-05-25T00:00:00Z, rows=72
2026-07-07T17:25:34 total_load: 2022-05-25T00:00:00Z -> 2022-05-28T00:00:00Z, rows=72
2026-07-07T17:25:41 total_load: 2022-05-28T00:00:00Z -> 2022-05-31T00:00:00Z, rows=72
2026-07-07T17:25:46 total_load: 2022-05-31T00:00:00Z -> 2022-06-03T00:00:00Z, rows=72
2026-07-07T17:26:09 total_load: 2022-06-03T00:00:00Z -> 2022-06-06T00:00:00Z, rows=72
2026-07-07T17:26:17 total_load: 2022-06-06T00:00:00Z -> 2022-06-09T00:00:00Z, rows=72
2026-07-07T17:26:22 total_load: 2022-06-09T00:00:00Z -> 2022-06-12T00:00:00Z, rows=72
2026-07-07T17:26:27 total_load: 2022-06-12T00:00:00Z -> 2022-06-15T00:00:00Z, rows=72
2026-07-07T17:26:32 total_load: 2022-06-15T00:00:00Z -> 2022-06-18T00:00:00Z, rows=72
2026-07-07T17:26:36 total_load: 2022-06-18T00:00:00Z -> 2022-06-21T00:00:00Z, rows=72
2026-07-07T17:26:41 total_load: 2022-06-21T00:00:00Z -> 2022-06-24T00:00:00Z, rows=72
2026-07-07T17:26:47 total_load: 2022-06-24T00:00:00Z -> 2022-06-27T00:00:00Z, rows=72
2026-07-07T17:26:56 total_load: 2022-06-27T00:00:00Z -> 2022-06-30T00:00:00Z, rows=72
2026-07-07T17:27:02 total_load: 2022-06-30T00:00:00Z -> 2022-07-03T00:00:00Z, rows=72
2026-07-07T17:27:06 total_load: 2022-07-03T00:00:00Z -> 2022-07-06T00:00:00Z, rows=72
2026-07-07T17:27:11 total_load: 2022-07-06T00:00:00Z -> 2022-07-09T00:00:00Z, rows=72
2026-07-07T17:27:16 total_load: 2022-07-09T00:00:00Z -> 2022-07-12T00:00:00Z, rows=72
2026-07-07T17:27:21 total_load: 2022-07-12T00:00:00Z -> 2022-07-15T00:00:00Z, rows=72
2026-07-07T17:27:35 total_load: 2022-07-15T00:00:00Z -> 2022-07-18T00:00:00Z, rows=72
2026-07-07T17:27:40 total_load: 2022-07-18T00:00:00Z -> 2022-07-21T00:00:00Z, rows=72
2026-07-07T17:27:45 total_load: 2022-07-21T00:00:00Z -> 2022-07-24T00:00:00Z, rows=72
2026-07-07T17:27:51 total_load: 2022-07-24T00:00:00Z -> 2022-07-27T00:00:00Z, rows=72
2026-07-07T17:27:57 total_load: 2022-07-27T00:00:00Z -> 2022-07-30T00:00:00Z, rows=72
2026-07-07T17:28:04 total_load: 2022-07-30T00:00:00Z -> 2022-08-02T00:00:00Z, rows=72
2026-07-07T17:28:10 total_load: 2022-08-02T00:00:00Z -> 2022-08-05T00:00:00Z, rows=72
2026-07-07T17:28:18 total_load: 2022-08-05T00:00:00Z -> 2022-08-08T00:00:00Z, rows=72
2026-07-07T17:28:24 total_load: 2022-08-08T00:00:00Z -> 2022-08-11T00:00:00Z, rows=72
2026-07-07T17:28:30 total_load: 2022-08-11T00:00:00Z -> 2022-08-14T00:00:00Z, rows=72
2026-07-07T17:28:35 total_load: 2022-08-14T00:00:00Z -> 2022-08-17T00:00:00Z, rows=72
2026-07-07T17:28:39 total_load: 2022-08-17T00:00:00Z -> 2022-08-20T00:00:00Z, rows=72
2026-07-07T17:28:45 total_load: 2022-08-20T00:00:00Z -> 2022-08-23T00:00:00Z, rows=72
2026-07-07T17:28:50 total_load: 2022-08-23T00:00:00Z -> 2022-08-26T00:00:00Z, rows=72
2026-07-07T17:28:54 total_load: 2022-08-26T00:00:00Z -> 2022-08-29T00:00:00Z, rows=72
2026-07-07T17:28:58 total_load: 2022-08-29T00:00:00Z -> 2022-09-01T00:00:00Z, rows=72
2026-07-07T17:29:04 total_load: 2022-09-01T00:00:00Z -> 2022-09-04T00:00:00Z, rows=72
2026-07-07T17:29:09 total_load: 2022-09-04T00:00:00Z -> 2022-09-07T00:00:00Z, rows=72
2026-07-07T17:29:15 total_load: 2022-09-07T00:00:00Z -> 2022-09-10T00:00:00Z, rows=72
2026-07-07T17:29:24 total_load: 2022-09-10T00:00:00Z -> 2022-09-13T00:00:00Z, rows=72
2026-07-07T17:29:29 total_load: 2022-09-13T00:00:00Z -> 2022-09-16T00:00:00Z, rows=72
2026-07-07T17:29:33 total_load: 2022-09-16T00:00:00Z -> 2022-09-19T00:00:00Z, rows=72
2026-07-07T17:29:39 total_load: 2022-09-19T00:00:00Z -> 2022-09-22T00:00:00Z, rows=72
2026-07-07T17:29:44 total_load: 2022-09-22T00:00:00Z -> 2022-09-25T00:00:00Z, rows=72
2026-07-07T17:29:50 total_load: 2022-09-25T00:00:00Z -> 2022-09-28T00:00:00Z, rows=72
2026-07-07T17:29:56 total_load: 2022-09-28T00:00:00Z -> 2022-10-01T00:00:00Z, rows=72
2026-07-07T17:30:02 total_load: 2022-10-01T00:00:00Z -> 2022-10-04T00:00:00Z, rows=72
2026-07-07T17:30:08 total_load: 2022-10-04T00:00:00Z -> 2022-10-07T00:00:00Z, rows=72
2026-07-07T17:30:13 total_load: 2022-10-07T00:00:00Z -> 2022-10-10T00:00:00Z, rows=72
2026-07-07T17:30:19 total_load: 2022-10-10T00:00:00Z -> 2022-10-13T00:00:00Z, rows=72
2026-07-07T17:30:25 total_load: 2022-10-13T00:00:00Z -> 2022-10-16T00:00:00Z, rows=72
2026-07-07T17:30:30 total_load: 2022-10-16T00:00:00Z -> 2022-10-19T00:00:00Z, rows=72
2026-07-07T17:30:36 total_load: 2022-10-19T00:00:00Z -> 2022-10-22T00:00:00Z, rows=72
2026-07-07T17:30:44 total_load: 2022-10-22T00:00:00Z -> 2022-10-25T00:00:00Z, rows=72
2026-07-07T17:30:50 total_load: 2022-10-25T00:00:00Z -> 2022-10-28T00:00:00Z, rows=72
2026-07-07T17:30:55 total_load: 2022-10-28T00:00:00Z -> 2022-10-31T00:00:00Z, rows=72
2026-07-07T17:31:01 total_load: 2022-10-31T00:00:00Z -> 2022-11-03T00:00:00Z, rows=72
2026-07-07T17:31:06 total_load: 2022-11-03T00:00:00Z -> 2022-11-06T00:00:00Z, rows=72
2026-07-07T17:31:10 total_load: 2022-11-06T00:00:00Z -> 2022-11-09T00:00:00Z, rows=72
2026-07-07T17:31:15 total_load: 2022-11-09T00:00:00Z -> 2022-11-12T00:00:00Z, rows=72
2026-07-07T17:31:22 total_load: 2022-11-12T00:00:00Z -> 2022-11-15T00:00:00Z, rows=72
2026-07-07T17:31:26 total_load: 2022-11-15T00:00:00Z -> 2022-11-18T00:00:00Z, rows=72
2026-07-07T17:31:32 total_load: 2022-11-18T00:00:00Z -> 2022-11-21T00:00:00Z, rows=72
2026-07-07T17:31:42 total_load: 2022-11-21T00:00:00Z -> 2022-11-24T00:00:00Z, rows=72
2026-07-07T17:31:48 total_load: 2022-11-24T00:00:00Z -> 2022-11-27T00:00:00Z, rows=72
2026-07-07T17:31:54 total_load: 2022-11-27T00:00:00Z -> 2022-11-30T00:00:00Z, rows=72
2026-07-07T17:32:00 total_load: 2022-11-30T00:00:00Z -> 2022-12-03T00:00:00Z, rows=72
2026-07-07T17:32:04 total_load: 2022-12-03T00:00:00Z -> 2022-12-06T00:00:00Z, rows=72
2026-07-07T17:32:11 total_load: 2022-12-06T00:00:00Z -> 2022-12-09T00:00:00Z, rows=72
2026-07-07T17:32:18 total_load: 2022-12-09T00:00:00Z -> 2022-12-12T00:00:00Z, rows=72
2026-07-07T17:32:23 total_load: 2022-12-12T00:00:00Z -> 2022-12-15T00:00:00Z, rows=72
2026-07-07T17:32:29 total_load: 2022-12-15T00:00:00Z -> 2022-12-18T00:00:00Z, rows=72
2026-07-07T17:32:34 total_load: 2022-12-18T00:00:00Z -> 2022-12-21T00:00:00Z, rows=72
2026-07-07T17:32:40 total_load: 2022-12-21T00:00:00Z -> 2022-12-24T00:00:00Z, rows=72
2026-07-07T17:32:45 total_load: 2022-12-24T00:00:00Z -> 2022-12-27T00:00:00Z, rows=72
2026-07-07T17:32:50 total_load: 2022-12-27T00:00:00Z -> 2022-12-30T00:00:00Z, rows=72
2026-07-07T17:32:55 total_load: 2022-12-30T00:00:00Z -> 2023-01-02T00:00:00Z, rows=72
2026-07-07T17:33:00 total_load: 2023-01-02T00:00:00Z -> 2023-01-05T00:00:00Z, rows=72
2026-07-07T17:33:06 total_load: 2023-01-05T00:00:00Z -> 2023-01-08T00:00:00Z, rows=72
2026-07-07T17:33:11 total_load: 2023-01-08T00:00:00Z -> 2023-01-11T00:00:00Z, rows=72
2026-07-07T17:33:16 total_load: 2023-01-11T00:00:00Z -> 2023-01-14T00:00:00Z, rows=72
2026-07-07T17:33:22 total_load: 2023-01-14T00:00:00Z -> 2023-01-17T00:00:00Z, rows=72
2026-07-07T17:33:27 total_load: 2023-01-17T00:00:00Z -> 2023-01-20T00:00:00Z, rows=72
2026-07-07T17:33:31 total_load: 2023-01-20T00:00:00Z -> 2023-01-23T00:00:00Z, rows=72
2026-07-07T17:33:40 total_load: 2023-01-23T00:00:00Z -> 2023-01-26T00:00:00Z, rows=72
2026-07-07T17:33:44 total_load: 2023-01-26T00:00:00Z -> 2023-01-29T00:00:00Z, rows=72
2026-07-07T17:33:49 total_load: 2023-01-29T00:00:00Z -> 2023-02-01T00:00:00Z, rows=72
2026-07-07T17:33:55 total_load: 2023-02-01T00:00:00Z -> 2023-02-04T00:00:00Z, rows=72
2026-07-07T17:34:01 total_load: 2023-02-04T00:00:00Z -> 2023-02-07T00:00:00Z, rows=72
2026-07-07T17:34:06 total_load: 2023-02-07T00:00:00Z -> 2023-02-10T00:00:00Z, rows=72
2026-07-07T17:34:12 total_load: 2023-02-10T00:00:00Z -> 2023-02-13T00:00:00Z, rows=72
2026-07-07T17:34:17 total_load: 2023-02-13T00:00:00Z -> 2023-02-16T00:00:00Z, rows=72
2026-07-07T17:34:23 total_load: 2023-02-16T00:00:00Z -> 2023-02-19T00:00:00Z, rows=72
2026-07-07T17:34:28 total_load: 2023-02-19T00:00:00Z -> 2023-02-22T00:00:00Z, rows=72
2026-07-07T17:34:36 total_load: 2023-02-22T00:00:00Z -> 2023-02-25T00:00:00Z, rows=72
2026-07-07T17:34:44 total_load: 2023-02-25T00:00:00Z -> 2023-02-28T00:00:00Z, rows=72
2026-07-07T17:34:49 total_load: 2023-02-28T00:00:00Z -> 2023-03-03T00:00:00Z, rows=72
2026-07-07T17:34:54 total_load: 2023-03-03T00:00:00Z -> 2023-03-06T00:00:00Z, rows=72
2026-07-07T17:34:59 total_load: 2023-03-06T00:00:00Z -> 2023-03-09T00:00:00Z, rows=72
2026-07-07T17:35:05 total_load: 2023-03-09T00:00:00Z -> 2023-03-12T00:00:00Z, rows=72
2026-07-07T17:35:10 total_load: 2023-03-12T00:00:00Z -> 2023-03-15T00:00:00Z, rows=72
2026-07-07T17:35:14 total_load: 2023-03-15T00:00:00Z -> 2023-03-18T00:00:00Z, rows=72
2026-07-07T17:35:20 total_load: 2023-03-18T00:00:00Z -> 2023-03-21T00:00:00Z, rows=72
2026-07-07T17:35:26 total_load: 2023-03-21T00:00:00Z -> 2023-03-24T00:00:00Z, rows=72
2026-07-07T17:35:32 total_load: 2023-03-24T00:00:00Z -> 2023-03-27T00:00:00Z, rows=72
2026-07-07T17:35:36 total_load: 2023-03-27T00:00:00Z -> 2023-03-30T00:00:00Z, rows=72
2026-07-07T17:35:42 total_load: 2023-03-30T00:00:00Z -> 2023-04-02T00:00:00Z, rows=72
2026-07-07T17:35:48 total_load: 2023-04-02T00:00:00Z -> 2023-04-05T00:00:00Z, rows=72
2026-07-07T17:35:54 total_load: 2023-04-05T00:00:00Z -> 2023-04-08T00:00:00Z, rows=72
2026-07-07T17:35:59 total_load: 2023-04-08T00:00:00Z -> 2023-04-11T00:00:00Z, rows=72
2026-07-07T17:36:04 total_load: 2023-04-11T00:00:00Z -> 2023-04-14T00:00:00Z, rows=72
2026-07-07T17:36:09 total_load: 2023-04-14T00:00:00Z -> 2023-04-17T00:00:00Z, rows=72
2026-07-07T17:36:13 total_load: 2023-04-17T00:00:00Z -> 2023-04-20T00:00:00Z, rows=72
2026-07-07T17:36:17 total_load: 2023-04-20T00:00:00Z -> 2023-04-23T00:00:00Z, rows=72
2026-07-07T17:36:23 total_load: 2023-04-23T00:00:00Z -> 2023-04-26T00:00:00Z, rows=72
2026-07-07T17:36:33 total_load: 2023-04-26T00:00:00Z -> 2023-04-29T00:00:00Z, rows=72
2026-07-07T17:36:39 total_load: 2023-04-29T00:00:00Z -> 2023-05-02T00:00:00Z, rows=72
2026-07-07T17:36:46 total_load: 2023-05-02T00:00:00Z -> 2023-05-05T00:00:00Z, rows=72
2026-07-07T17:36:50 total_load: 2023-05-05T00:00:00Z -> 2023-05-08T00:00:00Z, rows=72
2026-07-07T17:36:56 total_load: 2023-05-08T00:00:00Z -> 2023-05-11T00:00:00Z, rows=72
2026-07-07T17:37:03 total_load: 2023-05-11T00:00:00Z -> 2023-05-14T00:00:00Z, rows=72
2026-07-07T17:37:09 total_load: 2023-05-14T00:00:00Z -> 2023-05-17T00:00:00Z, rows=72
2026-07-07T17:37:15 total_load: 2023-05-17T00:00:00Z -> 2023-05-20T00:00:00Z, rows=72
