2026-07-11T09:41:37 carbon_intensity: 2020-01-01T00:00:00Z -> 2020-01-04T00:00:00Z, rows=72
2026-07-11T12:14:38 carbon_free_percentage: 2023-11-29T00:00:00Z -> 2023-12-02T00:00:00Z, rows=72
2026-07-11T12:14:42 carbon_free_percentage: 2023-12-02T00:00:00Z -> 2023-12-05T00:00:00Z, rows=72
2026-07-11T12:14:46 carbon_free_percentage: 2023-12-05T00:00:00Z -> 2023-12-08T00:00:00Z, rows=72
2026-07-11T12:14:51 carbon_free_percentage: 2023-12-08T00:00:00Z -> 2023-12-11T00:00:00Z, rows=72
2026-07-11T12:14:56 carbon_free_percentage: 2023-12-11T00:00:00Z -> 2023-12-14T00:00:00Z, rows=72
2026-07-11T12:15:00 carbon_free_percentage: 2023-12-14T00:00:00Z -> 2023-12-17T00:00:00Z, rows=72
2026-07-11T12:15:06 carbon_free_percentage: 2023-12-17T00:00:00Z -> 2023-12-20T00:00:00Z, rows=72
2026-07-11T12:15:16 carbon_free_percentage: 2023-12-20T00:00:00Z -> 2023-12-23T00:00:00Z, rows=72
2026-07-11T12:15:21 carbon_free_percentage: 2023-12-23T00:00:00Z -> 2023-12-26T00:00:00Z, rows=72
2026-07-11T12:15:25 carbon_free_percentage: 2023-12-26T00:00:00Z -> 2023-12-29T00:00:00Z, rows=72
2026-07-11T12:15:33 carbon_free_percentage: 2023-12-29T00:00:00Z -> 2024-01-01T00:00:00Z, rows=72
2026-07-11T12:15:39 carbon_free_percentage: 2024-01-01T00:00:00Z -> 2024-01-04T00:00:00Z, rows=72
2026-07-11T12:15:44 carbon_free_percentage: 2024-01-04T00:00:00Z -> 2024-01-07T00:00:00Z, rows=72
2026-07-11T12:15:48 carbon_free_percentage: 2024-01-07T00:00:00Z -> 2024-01-10T00:00:00Z, rows=72
2026-07-11T12:15:53 carbon_free_percentage: 2024-01-10T00:00:00Z -> 2024-01-13T00:00:00Z, rows=72
2026-07-11T12:15:57 carbon_free_percentage: 2024-01-13T00:00:00Z -> 2024-01-16T00:00:00Z, rows=72
2026-07-11T12:16:02 carbon_free_percentage: 2024-01-16T00:00:00Z -> 2024-01-19T00:00:00Z, rows=72
2026-07-11T12:16:08 carbon_free_percentage: 2024-01-19T00:00:00Z -> 2024-01-22T00:00:00Z, rows=72
2026-07-11T12:16:13 carbon_free_percentage: 2024-01-22T00:00:00Z -> 2024-01-25T00:00:00Z, rows=72
2026-07-11T12:16:17 carbon_free_percentage: 2024-01-25T00:00:00Z -> 2024-01-28T00:00:00Z, rows=72
2026-07-11T12:16:21 carbon_free_percentage: 2024-01-28T00:00:00Z -> 2024-01-31T00:00:00Z, rows=72
2026-07-11T12:16:26 carbon_free_percentage: 2024-01-31T00:00:00Z -> 2024-02-03T00:00:00Z, rows=72
2026-07-11T12:16:31 carbon_free_percentage: 2024-02-03T00:00:00Z -> 2024-02-06T00:00:00Z, rows=72
2026-07-11T12:16:36 carbon_free_percentage: 2024-02-06T00:00:00Z -> 2024-02-09T00:00:00Z, rows=72
2026-07-11T12:16:41 carbon_free_percentage: 2024-02-09T00:00:00Z -> 2024-02-12T00:00:00Z, rows=72
2026-07-11T12:16:45 carbon_free_percentage: 2024-02-12T00:00:00Z -> 2024-02-15T00:00:00Z, rows=72
2026-07-11T12:16:53 carbon_free_percentage: 2024-02-15T00:00:00Z -> 2024-02-18T00:00:00Z, rows=72
2026-07-11T12:16:58 carbon_free_percentage: 2024-02-18T00:00:00Z -> 2024-02-21T00:00:00Z, rows=72
2026-07-11T12:17:04 carbon_free_percentage: 2024-02-21T00:00:00Z -> 2024-02-24T00:00:00Z, rows=72
2026-07-11T12:17:09 carbon_free_percentage: 2024-02-24T00:00:00Z -> 2024-02-27T00:00:00Z, rows=72
2026-07-11T12:17:15 carbon_free_percentage: 2024-02-27T00:00:00Z -> 2024-03-01T00:00:00Z, rows=72
2026-07-11T12:17:20 carbon_free_percentage: 2024-03-01T00:00:00Z -> 2024-03-04T00:00:00Z, rows=72
2026-07-11T12:17:26 carbon_free_percentage: 2024-03-04T00:00:00Z -> 2024-03-07T00:00:00Z, rows=72
2026-07-11T12:17:30 carbon_free_percentage: 2024-03-07T00:00:00Z -> 2024-03-10T00:00:00Z, rows=72
2026-07-11T12:17:35 carbon_free_percentage: 2024-03-10T00:00:00Z -> 2024-03-13T00:00:00Z, rows=72
2026-07-11T12:17:41 carbon_free_percentage: 2024-03-13T00:00:00Z -> 2024-03-16T00:00:00Z, rows=72
2026-07-11T12:17:46 carbon_free_percentage: 2024-03-16T00:00:00Z -> 2024-03-19T00:00:00Z, rows=72
2026-07-11T12:17:52 carbon_free_percentage: 2024-03-19T00:00:00Z -> 2024-03-22T00:00:00Z, rows=72
2026-07-11T12:17:57 carbon_free_percentage: 2024-03-22T00:00:00Z -> 2024-03-25T00:00:00Z, rows=72
2026-07-11T12:18:01 carbon_free_percentage: 2024-03-25T00:00:00Z -> 2024-03-28T00:00:00Z, rows=72
2026-07-11T12:18:05 carbon_free_percentage: 2024-03-28T00:00:00Z -> 2024-03-31T00:00:00Z, rows=72
2026-07-11T12:18:10 carbon_free_percentage: 2024-03-31T00:00:00Z -> 2024-04-03T00:00:00Z, rows=72
2026-07-11T12:18:16 carbon_free_percentage: 2024-04-03T00:00:00Z -> 2024-04-06T00:00:00Z, rows=72
2026-07-11T12:18:21 carbon_free_percentage: 2024-04-06T00:00:00Z -> 2024-04-09T00:00:00Z, rows=72
2026-07-11T12:18:26 carbon_free_percentage: 2024-04-09T00:00:00Z -> 2024-04-12T00:00:00Z, rows=72
2026-07-11T12:18:31 carbon_free_percentage: 2024-04-12T00:00:00Z -> 2024-04-15T00:00:00Z, rows=72
2026-07-11T12:18:36 carbon_free_percentage: 2024-04-15T00:00:00Z -> 2024-04-18T00:00:00Z, rows=72
2026-07-11T12:18:43 carbon_free_percentage: 2024-04-18T00:00:00Z -> 2024-04-21T00:00:00Z, rows=72
2026-07-11T12:18:49 carbon_free_percentage: 2024-04-21T00:00:00Z -> 2024-04-24T00:00:00Z, rows=72
2026-07-11T12:18:54 carbon_free_percentage: 2024-04-24T00:00:00Z -> 2024-04-27T00:00:00Z, rows=72
2026-07-11T12:18:58 carbon_free_percentage: 2024-04-27T00:00:00Z -> 2024-04-30T00:00:00Z, rows=72
2026-07-11T12:19:03 carbon_free_percentage: 2024-04-30T00:00:00Z -> 2024-05-03T00:00:00Z, rows=72
2026-07-11T12:19:07 carbon_free_percentage: 2024-05-03T00:00:00Z -> 2024-05-06T00:00:00Z, rows=72
2026-07-11T12:19:12 carbon_free_percentage: 2024-05-06T00:00:00Z -> 2024-05-09T00:00:00Z, rows=72
2026-07-11T12:19:17 carbon_free_percentage: 2024-05-09T00:00:00Z -> 2024-05-12T00:00:00Z, rows=72
2026-07-11T12:19:26 carbon_free_percentage: 2024-05-12T00:00:00Z -> 2024-05-15T00:00:00Z, rows=72
2026-07-11T12:19:55 carbon_free_percentage: 2024-05-15T00:00:00Z -> 2024-05-18T00:00:00Z, rows=72
2026-07-11T12:20:01 carbon_free_percentage: 2024-05-18T00:00:00Z -> 2024-05-21T00:00:00Z, rows=72
2026-07-11T12:20:07 carbon_free_percentage: 2024-05-21T00:00:00Z -> 2024-05-24T00:00:00Z, rows=72
2026-07-11T12:20:16 carbon_free_percentage: 2024-05-24T00:00:00Z -> 2024-05-27T00:00:00Z, rows=72
2026-07-11T12:20:20 carbon_free_percentage: 2024-05-27T00:00:00Z -> 2024-05-30T00:00:00Z, rows=72
2026-07-11T12:20:26 carbon_free_percentage: 2024-05-30T00:00:00Z -> 2024-06-02T00:00:00Z, rows=72
2026-07-11T12:20:32 carbon_free_percentage: 2024-06-02T00:00:00Z -> 2024-06-05T00:00:00Z, rows=72
2026-07-11T12:20:40 carbon_free_percentage: 2024-06-05T00:00:00Z -> 2024-06-08T00:00:00Z, rows=72
2026-07-11T12:20:46 carbon_free_percentage: 2024-06-08T00:00:00Z -> 2024-06-11T00:00:00Z, rows=72
2026-07-11T12:20:50 carbon_free_percentage: 2024-06-11T00:00:00Z -> 2024-06-14T00:00:00Z, rows=72
2026-07-11T12:20:55 carbon_free_percentage: 2024-06-14T00:00:00Z -> 2024-06-17T00:00:00Z, rows=72
2026-07-11T12:21:00 carbon_free_percentage: 2024-06-17T00:00:00Z -> 2024-06-20T00:00:00Z, rows=72
2026-07-11T12:21:04 carbon_free_percentage: 2024-06-20T00:00:00Z -> 2024-06-23T00:00:00Z, rows=72
2026-07-11T12:21:08 carbon_free_percentage: 2024-06-23T00:00:00Z -> 2024-06-26T00:00:00Z, rows=72
2026-07-11T12:21:13 carbon_free_percentage: 2024-06-26T00:00:00Z -> 2024-06-29T00:00:00Z, rows=72
2026-07-11T12:21:18 carbon_free_percentage: 2024-06-29T00:00:00Z -> 2024-07-02T00:00:00Z, rows=72
2026-07-11T12:21:22 carbon_free_percentage: 2024-07-02T00:00:00Z -> 2024-07-05T00:00:00Z, rows=72
2026-07-11T12:21:27 carbon_free_percentage: 2024-07-05T00:00:00Z -> 2024-07-08T00:00:00Z, rows=72
2026-07-11T12:21:32 carbon_free_percentage: 2024-07-08T00:00:00Z -> 2024-07-11T00:00:00Z, rows=72
2026-07-11T12:21:38 carbon_free_percentage: 2024-07-11T00:00:00Z -> 2024-07-14T00:00:00Z, rows=72
2026-07-11T12:21:43 carbon_free_percentage: 2024-07-14T00:00:00Z -> 2024-07-17T00:00:00Z, rows=72
2026-07-11T12:21:48 carbon_free_percentage: 2024-07-17T00:00:00Z -> 2024-07-20T00:00:00Z, rows=72
2026-07-11T12:21:54 carbon_free_percentage: 2024-07-20T00:00:00Z -> 2024-07-23T00:00:00Z, rows=72
2026-07-11T12:21:57 carbon_free_percentage: 2024-07-23T00:00:00Z -> 2024-07-26T00:00:00Z, rows=72
2026-07-11T12:22:02 carbon_free_percentage: 2024-07-26T00:00:00Z -> 2024-07-29T00:00:00Z, rows=72
2026-07-11T12:22:06 carbon_free_percentage: 2024-07-29T00:00:00Z -> 2024-08-01T00:00:00Z, rows=72
2026-07-11T12:22:10 carbon_free_percentage: 2024-08-01T00:00:00Z -> 2024-08-04T00:00:00Z, rows=72
2026-07-11T12:22:17 carbon_free_percentage: 2024-08-04T00:00:00Z -> 2024-08-07T00:00:00Z, rows=72
2026-07-11T12:22:23 carbon_free_percentage: 2024-08-07T00:00:00Z -> 2024-08-10T00:00:00Z, rows=72
2026-07-11T12:22:27 carbon_free_percentage: 2024-08-10T00:00:00Z -> 2024-08-13T00:00:00Z, rows=72
2026-07-11T12:22:31 carbon_free_percentage: 2024-08-13T00:00:00Z -> 2024-08-16T00:00:00Z, rows=72
2026-07-11T12:22:35 carbon_free_percentage: 2024-08-16T00:00:00Z -> 2024-08-19T00:00:00Z, rows=72
2026-07-11T12:22:47 carbon_free_percentage: 2024-08-19T00:00:00Z -> 2024-08-22T00:00:00Z, rows=72
2026-07-11T12:22:52 carbon_free_percentage: 2024-08-22T00:00:00Z -> 2024-08-25T00:00:00Z, rows=72
2026-07-11T12:22:57 carbon_free_percentage: 2024-08-25T00:00:00Z -> 2024-08-28T00:00:00Z, rows=72
2026-07-11T12:23:01 carbon_free_percentage: 2024-08-28T00:00:00Z -> 2024-08-31T00:00:00Z, rows=72
2026-07-11T12:23:05 carbon_free_percentage: 2024-08-31T00:00:00Z -> 2024-09-03T00:00:00Z, rows=72
2026-07-11T12:23:09 carbon_free_percentage: 2024-09-03T00:00:00Z -> 2024-09-06T00:00:00Z, rows=72
2026-07-11T12:23:14 carbon_free_percentage: 2024-09-06T00:00:00Z -> 2024-09-09T00:00:00Z, rows=72
2026-07-11T12:23:18 carbon_free_percentage: 2024-09-09T00:00:00Z -> 2024-09-12T00:00:00Z, rows=72
2026-07-11T12:23:23 carbon_free_percentage: 2024-09-12T00:00:00Z -> 2024-09-15T00:00:00Z, rows=72
2026-07-11T12:23:27 carbon_free_percentage: 2024-09-15T00:00:00Z -> 2024-09-18T00:00:00Z, rows=72
2026-07-11T12:23:31 carbon_free_percentage: 2024-09-18T00:00:00Z -> 2024-09-21T00:00:00Z, rows=72
2026-07-11T12:23:35 carbon_free_percentage: 2024-09-21T00:00:00Z -> 2024-09-24T00:00:00Z, rows=72
2026-07-11T12:23:41 carbon_free_percentage: 2024-09-24T00:00:00Z -> 2024-09-27T00:00:00Z, rows=72
2026-07-11T12:23:45 carbon_free_percentage: 2024-09-27T00:00:00Z -> 2024-09-30T00:00:00Z, rows=72
2026-07-11T12:23:48 carbon_free_percentage: 2024-09-30T00:00:00Z -> 2024-10-03T00:00:00Z, rows=72
2026-07-11T12:23:53 carbon_free_percentage: 2024-10-03T00:00:00Z -> 2024-10-06T00:00:00Z, rows=72
2026-07-11T12:23:58 carbon_free_percentage: 2024-10-06T00:00:00Z -> 2024-10-09T00:00:00Z, rows=72
2026-07-11T12:24:03 carbon_free_percentage: 2024-10-09T00:00:00Z -> 2024-10-12T00:00:00Z, rows=72
2026-07-11T12:24:07 carbon_free_percentage: 2024-10-12T00:00:00Z -> 2024-10-15T00:00:00Z, rows=72
2026-07-11T12:24:13 carbon_free_percentage: 2024-10-15T00:00:00Z -> 2024-10-18T00:00:00Z, rows=72
2026-07-11T12:24:18 carbon_free_percentage: 2024-10-18T00:00:00Z -> 2024-10-21T00:00:00Z, rows=72
2026-07-11T12:24:23 carbon_free_percentage: 2024-10-21T00:00:00Z -> 2024-10-24T00:00:00Z, rows=72
2026-07-11T12:24:27 carbon_free_percentage: 2024-10-24T00:00:00Z -> 2024-10-27T00:00:00Z, rows=72
2026-07-11T12:24:46 carbon_free_percentage: 2024-10-27T00:00:00Z -> 2024-10-30T00:00:00Z, rows=72
2026-07-11T12:24:55 carbon_free_percentage: 2024-10-30T00:00:00Z -> 2024-11-02T00:00:00Z, rows=72
2026-07-11T12:25:03 carbon_free_percentage: 2024-11-02T00:00:00Z -> 2024-11-05T00:00:00Z, rows=72
2026-07-11T12:25:08 carbon_free_percentage: 2024-11-05T00:00:00Z -> 2024-11-08T00:00:00Z, rows=72
2026-07-11T12:25:12 carbon_free_percentage: 2024-11-08T00:00:00Z -> 2024-11-11T00:00:00Z, rows=72
2026-07-11T12:25:17 carbon_free_percentage: 2024-11-11T00:00:00Z -> 2024-11-14T00:00:00Z, rows=72
2026-07-11T12:25:21 carbon_free_percentage: 2024-11-14T00:00:00Z -> 2024-11-17T00:00:00Z, rows=72
2026-07-11T12:25:26 carbon_free_percentage: 2024-11-17T00:00:00Z -> 2024-11-20T00:00:00Z, rows=72
2026-07-11T12:25:31 carbon_free_percentage: 2024-11-20T00:00:00Z -> 2024-11-23T00:00:00Z, rows=72
2026-07-11T12:25:35 carbon_free_percentage: 2024-11-23T00:00:00Z -> 2024-11-26T00:00:00Z, rows=72
2026-07-11T12:25:42 carbon_free_percentage: 2024-11-26T00:00:00Z -> 2024-11-29T00:00:00Z, rows=72
2026-07-11T12:25:46 carbon_free_percentage: 2024-11-29T00:00:00Z -> 2024-12-02T00:00:00Z, rows=72
2026-07-11T12:25:51 carbon_free_percentage: 2024-12-02T00:00:00Z -> 2024-12-05T00:00:00Z, rows=72
2026-07-11T12:25:56 carbon_free_percentage: 2024-12-05T00:00:00Z -> 2024-12-08T00:00:00Z, rows=72
2026-07-11T12:26:02 carbon_free_percentage: 2024-12-08T00:00:00Z -> 2024-12-11T00:00:00Z, rows=72
2026-07-11T12:26:06 carbon_free_percentage: 2024-12-11T00:00:00Z -> 2024-12-14T00:00:00Z, rows=72
2026-07-11T12:26:11 carbon_free_percentage: 2024-12-14T00:00:00Z -> 2024-12-17T00:00:00Z, rows=72
2026-07-11T12:26:16 carbon_free_percentage: 2024-12-17T00:00:00Z -> 2024-12-20T00:00:00Z, rows=72
2026-07-11T12:26:27 carbon_free_percentage: 2024-12-20T00:00:00Z -> 2024-12-23T00:00:00Z, rows=72
2026-07-11T12:26:31 carbon_free_percentage: 2024-12-23T00:00:00Z -> 2024-12-26T00:00:00Z, rows=72
2026-07-11T12:26:35 carbon_free_percentage: 2024-12-26T00:00:00Z -> 2024-12-29T00:00:00Z, rows=72
2026-07-11T12:26:41 carbon_free_percentage: 2024-12-29T00:00:00Z -> 2025-01-01T00:00:00Z, rows=72
2026-07-11T12:26:45 carbon_free_percentage: 2025-01-01T00:00:00Z -> 2025-01-04T00:00:00Z, rows=72
2026-07-11T12:26:51 carbon_free_percentage: 2025-01-04T00:00:00Z -> 2025-01-07T00:00:00Z, rows=72
2026-07-11T12:26:56 carbon_free_percentage: 2025-01-07T00:00:00Z -> 2025-01-10T00:00:00Z, rows=72
2026-07-11T12:27:00 carbon_free_percentage: 2025-01-10T00:00:00Z -> 2025-01-13T00:00:00Z, rows=72
2026-07-11T12:27:05 carbon_free_percentage: 2025-01-13T00:00:00Z -> 2025-01-16T00:00:00Z, rows=72
2026-07-11T12:27:09 carbon_free_percentage: 2025-01-16T00:00:00Z -> 2025-01-19T00:00:00Z, rows=72
2026-07-11T12:27:15 carbon_free_percentage: 2025-01-19T00:00:00Z -> 2025-01-22T00:00:00Z, rows=72
2026-07-11T12:27:20 carbon_free_percentage: 2025-01-22T00:00:00Z -> 2025-01-25T00:00:00Z, rows=72
2026-07-11T12:27:25 carbon_free_percentage: 2025-01-25T00:00:00Z -> 2025-01-28T00:00:00Z, rows=72
2026-07-11T12:27:31 carbon_free_percentage: 2025-01-28T00:00:00Z -> 2025-01-31T00:00:00Z, rows=72
2026-07-11T12:27:35 carbon_free_percentage: 2025-01-31T00:00:00Z -> 2025-02-03T00:00:00Z, rows=72
2026-07-11T12:27:40 carbon_free_percentage: 2025-02-03T00:00:00Z -> 2025-02-06T00:00:00Z, rows=72
2026-07-11T12:27:45 carbon_free_percentage: 2025-02-06T00:00:00Z -> 2025-02-09T00:00:00Z, rows=72
2026-07-11T12:27:51 carbon_free_percentage: 2025-02-09T00:00:00Z -> 2025-02-12T00:00:00Z, rows=72
2026-07-11T12:27:56 carbon_free_percentage: 2025-02-12T00:00:00Z -> 2025-02-15T00:00:00Z, rows=72
2026-07-11T12:28:01 carbon_free_percentage: 2025-02-15T00:00:00Z -> 2025-02-18T00:00:00Z, rows=72
2026-07-11T12:28:05 carbon_free_percentage: 2025-02-18T00:00:00Z -> 2025-02-21T00:00:00Z, rows=72
2026-07-11T12:28:10 carbon_free_percentage: 2025-02-21T00:00:00Z -> 2025-02-24T00:00:00Z, rows=72
2026-07-11T12:28:14 carbon_free_percentage: 2025-02-24T00:00:00Z -> 2025-02-27T00:00:00Z, rows=72
2026-07-11T12:28:19 carbon_free_percentage: 2025-02-27T00:00:00Z -> 2025-03-02T00:00:00Z, rows=72
2026-07-11T12:28:23 carbon_free_percentage: 2025-03-02T00:00:00Z -> 2025-03-05T00:00:00Z, rows=72
2026-07-11T12:28:28 carbon_free_percentage: 2025-03-05T00:00:00Z -> 2025-03-08T00:00:00Z, rows=72
2026-07-11T12:28:32 carbon_free_percentage: 2025-03-08T00:00:00Z -> 2025-03-11T00:00:00Z, rows=72
2026-07-11T12:28:36 carbon_free_percentage: 2025-03-11T00:00:00Z -> 2025-03-14T00:00:00Z, rows=72
2026-07-11T12:28:40 carbon_free_percentage: 2025-03-14T00:00:00Z -> 2025-03-17T00:00:00Z, rows=72
2026-07-11T12:28:46 carbon_free_percentage: 2025-03-17T00:00:00Z -> 2025-03-20T00:00:00Z, rows=72
2026-07-11T12:28:51 carbon_free_percentage: 2025-03-20T00:00:00Z -> 2025-03-23T00:00:00Z, rows=72
2026-07-11T12:29:00 carbon_free_percentage: 2025-03-23T00:00:00Z -> 2025-03-26T00:00:00Z, rows=72
2026-07-11T12:29:05 carbon_free_percentage: 2025-03-26T00:00:00Z -> 2025-03-29T00:00:00Z, rows=72
2026-07-11T12:29:10 carbon_free_percentage: 2025-03-29T00:00:00Z -> 2025-04-01T00:00:00Z, rows=72
2026-07-11T12:29:14 carbon_free_percentage: 2025-04-01T00:00:00Z -> 2025-04-04T00:00:00Z, rows=72
2026-07-11T12:29:18 carbon_free_percentage: 2025-04-04T00:00:00Z -> 2025-04-07T00:00:00Z, rows=72
2026-07-11T12:29:23 carbon_free_percentage: 2025-04-07T00:00:00Z -> 2025-04-10T00:00:00Z, rows=72
2026-07-11T12:29:29 carbon_free_percentage: 2025-04-10T00:00:00Z -> 2025-04-13T00:00:00Z, rows=72
2026-07-11T12:29:37 carbon_free_percentage: 2025-04-13T00:00:00Z -> 2025-04-16T00:00:00Z, rows=72
2026-07-11T12:29:41 carbon_free_percentage: 2025-04-16T00:00:00Z -> 2025-04-19T00:00:00Z, rows=72
2026-07-11T12:29:47 carbon_free_percentage: 2025-04-19T00:00:00Z -> 2025-04-22T00:00:00Z, rows=72
2026-07-11T12:29:53 carbon_free_percentage: 2025-04-22T00:00:00Z -> 2025-04-25T00:00:00Z, rows=72
2026-07-11T12:29:58 carbon_free_percentage: 2025-04-25T00:00:00Z -> 2025-04-28T00:00:00Z, rows=72
2026-07-11T12:30:02 carbon_free_percentage: 2025-04-28T00:00:00Z -> 2025-05-01T00:00:00Z, rows=72
2026-07-11T12:30:07 carbon_free_percentage: 2025-05-01T00:00:00Z -> 2025-05-04T00:00:00Z, rows=72
2026-07-11T12:30:12 carbon_free_percentage: 2025-05-04T00:00:00Z -> 2025-05-07T00:00:00Z, rows=72
2026-07-11T12:30:17 carbon_free_percentage: 2025-05-07T00:00:00Z -> 2025-05-10T00:00:00Z, rows=72
2026-07-11T12:30:22 carbon_free_percentage: 2025-05-10T00:00:00Z -> 2025-05-13T00:00:00Z, rows=72
2026-07-11T12:30:27 carbon_free_percentage: 2025-05-13T00:00:00Z -> 2025-05-16T00:00:00Z, rows=72
2026-07-11T12:30:32 carbon_free_percentage: 2025-05-16T00:00:00Z -> 2025-05-19T00:00:00Z, rows=72
2026-07-11T12:30:39 carbon_free_percentage: 2025-05-19T00:00:00Z -> 2025-05-22T00:00:00Z, rows=72
2026-07-11T12:30:43 carbon_free_percentage: 2025-05-22T00:00:00Z -> 2025-05-25T00:00:00Z, rows=72
2026-07-11T12:30:48 carbon_free_percentage: 2025-05-25T00:00:00Z -> 2025-05-28T00:00:00Z, rows=72
2026-07-11T12:30:52 carbon_free_percentage: 2025-05-28T00:00:00Z -> 2025-05-31T00:00:00Z, rows=72
2026-07-11T12:30:56 carbon_free_percentage: 2025-05-31T00:00:00Z -> 2025-06-03T00:00:00Z, rows=72
2026-07-11T12:31:01 carbon_free_percentage: 2025-06-03T00:00:00Z -> 2025-06-06T00:00:00Z, rows=72
2026-07-11T12:31:06 carbon_free_percentage: 2025-06-06T00:00:00Z -> 2025-06-09T00:00:00Z, rows=72
2026-07-11T12:31:10 carbon_free_percentage: 2025-06-09T00:00:00Z -> 2025-06-12T00:00:00Z, rows=72
2026-07-11T12:31:14 carbon_free_percentage: 2025-06-12T00:00:00Z -> 2025-06-15T00:00:00Z, rows=72
2026-07-11T12:31:18 carbon_free_percentage: 2025-06-15T00:00:00Z -> 2025-06-18T00:00:00Z, rows=72
2026-07-11T12:31:23 carbon_free_percentage: 2025-06-18T00:00:00Z -> 2025-06-21T00:00:00Z, rows=72
2026-07-11T12:31:28 carbon_free_percentage: 2025-06-21T00:00:00Z -> 2025-06-24T00:00:00Z, rows=72
2026-07-11T12:31:33 carbon_free_percentage: 2025-06-24T00:00:00Z -> 2025-06-27T00:00:00Z, rows=72
2026-07-11T12:31:38 carbon_free_percentage: 2025-06-27T00:00:00Z -> 2025-06-30T00:00:00Z, rows=72
2026-07-11T12:31:44 carbon_free_percentage: 2025-06-30T00:00:00Z -> 2025-07-03T00:00:00Z, rows=72
2026-07-11T12:31:48 carbon_free_percentage: 2025-07-03T00:00:00Z -> 2025-07-06T00:00:00Z, rows=72
2026-07-11T12:31:53 carbon_free_percentage: 2025-07-06T00:00:00Z -> 2025-07-09T00:00:00Z, rows=72
2026-07-11T12:31:58 carbon_free_percentage: 2025-07-09T00:00:00Z -> 2025-07-12T00:00:00Z, rows=72
2026-07-11T12:32:03 carbon_free_percentage: 2025-07-12T00:00:00Z -> 2025-07-15T00:00:00Z, rows=72
2026-07-11T12:32:08 carbon_free_percentage: 2025-07-15T00:00:00Z -> 2025-07-18T00:00:00Z, rows=72
2026-07-11T12:32:13 carbon_free_percentage: 2025-07-18T00:00:00Z -> 2025-07-21T00:00:00Z, rows=72
2026-07-11T12:32:17 carbon_free_percentage: 2025-07-21T00:00:00Z -> 2025-07-24T00:00:00Z, rows=72
2026-07-11T12:32:22 carbon_free_percentage: 2025-07-24T00:00:00Z -> 2025-07-27T00:00:00Z, rows=72
2026-07-11T12:32:27 carbon_free_percentage: 2025-07-27T00:00:00Z -> 2025-07-30T00:00:00Z, rows=72
2026-07-11T12:32:32 carbon_free_percentage: 2025-07-30T00:00:00Z -> 2025-08-02T00:00:00Z, rows=72
2026-07-11T12:32:36 carbon_free_percentage: 2025-08-02T00:00:00Z -> 2025-08-05T00:00:00Z, rows=72
2026-07-11T12:32:42 carbon_free_percentage: 2025-08-05T00:00:00Z -> 2025-08-08T00:00:00Z, rows=72
2026-07-11T12:32:46 carbon_free_percentage: 2025-08-08T00:00:00Z -> 2025-08-11T00:00:00Z, rows=72
2026-07-11T12:32:56 carbon_free_percentage: 2025-08-11T00:00:00Z -> 2025-08-14T00:00:00Z, rows=72
2026-07-11T12:33:01 carbon_free_percentage: 2025-08-14T00:00:00Z -> 2025-08-17T00:00:00Z, rows=72
2026-07-11T12:33:06 carbon_free_percentage: 2025-08-17T00:00:00Z -> 2025-08-20T00:00:00Z, rows=72
2026-07-11T12:33:11 carbon_free_percentage: 2025-08-20T00:00:00Z -> 2025-08-23T00:00:00Z, rows=72
2026-07-11T12:33:15 carbon_free_percentage: 2025-08-23T00:00:00Z -> 2025-08-26T00:00:00Z, rows=72
2026-07-11T12:33:22 carbon_free_percentage: 2025-08-26T00:00:00Z -> 2025-08-29T00:00:00Z, rows=72
2026-07-11T12:33:28 carbon_free_percentage: 2025-08-29T00:00:00Z -> 2025-09-01T00:00:00Z, rows=72
2026-07-11T12:33:33 carbon_free_percentage: 2025-09-01T00:00:00Z -> 2025-09-04T00:00:00Z, rows=72
2026-07-11T12:33:38 carbon_free_percentage: 2025-09-04T00:00:00Z -> 2025-09-07T00:00:00Z, rows=72
2026-07-11T12:33:44 carbon_free_percentage: 2025-09-07T00:00:00Z -> 2025-09-10T00:00:00Z, rows=72
2026-07-11T12:33:49 carbon_free_percentage: 2025-09-10T00:00:00Z -> 2025-09-13T00:00:00Z, rows=72
2026-07-11T12:33:54 carbon_free_percentage: 2025-09-13T00:00:00Z -> 2025-09-16T00:00:00Z, rows=72
2026-07-11T12:33:59 carbon_free_percentage: 2025-09-16T00:00:00Z -> 2025-09-19T00:00:00Z, rows=72
2026-07-11T12:34:04 carbon_free_percentage: 2025-09-19T00:00:00Z -> 2025-09-22T00:00:00Z, rows=72
2026-07-11T12:34:09 carbon_free_percentage: 2025-09-22T00:00:00Z -> 2025-09-25T00:00:00Z, rows=72
2026-07-11T12:34:14 carbon_free_percentage: 2025-09-25T00:00:00Z -> 2025-09-28T00:00:00Z, rows=72
2026-07-11T12:34:19 carbon_free_percentage: 2025-09-28T00:00:00Z -> 2025-10-01T00:00:00Z, rows=72
2026-07-11T12:34:23 carbon_free_percentage: 2025-10-01T00:00:00Z -> 2025-10-04T00:00:00Z, rows=72
2026-07-11T12:34:28 carbon_free_percentage: 2025-10-04T00:00:00Z -> 2025-10-07T00:00:00Z, rows=72
2026-07-11T12:34:34 carbon_free_percentage: 2025-10-07T00:00:00Z -> 2025-10-10T00:00:00Z, rows=72
2026-07-11T12:34:39 carbon_free_percentage: 2025-10-10T00:00:00Z -> 2025-10-13T00:00:00Z, rows=72
